OrderDate,RequestedShipDate,ScheduledShipDate,PromisedShipDate,SONumber,LineNumber,ShipToCode,ItemCode,ItemDescription,OrderQuantity,UnitPrice,ExtendedLineAmount,CustomerCode,ItemSalesClassCode,DropShip,SOTypeCode,FinalDestination,CustomerName,ShipToAddress1,ShipToAddress2,ShipToStateCode,ShipToZip,ParentDocumentNumber,Weight,OrderMessage,ShipToName,ShipToCity,ShippingInstructions,WarehouseCode,WarehouseName
2026-02-20 00:00:00,1900-01-02 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0000065009,2,LAND      ,007224                  ,GREEN TEA PHYTOBASIC IN PG (3345L) KOSHER,15375.0,0.055522,853.65,ORORA     ,Default   ,False,SO,,Orora Business Service Center,13397 Marlay Ave Ste A,,CA,92337-6946     ,          ,0.0,,Landsberg-Fullfillment Solutions,Fontana,Need special certificate COA before shipped,PCI-01    ,"STRUKMYER, LLC"
2026-02-20 00:00:00,1900-01-02 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0000065009,3,LAND      ,006327                  ,ALOE VERA LEAF GEL DECOLORIZED 10X # AG014 CAS#94349-62-9,21783.07,0.012741,277.54,ORORA     ,MEDICAL   ,False,SO,,Orora Business Service Center,13397 Marlay Ave Ste A,,CA,92337-6946     ,          ,0.0,,Landsberg-Fullfillment Solutions,Fontana,Need special certificate COA before shipped,PCI-01    ,"STRUKMYER, LLC"
2026-02-20 00:00:00,1900-01-02 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0000065009,4,LAND      ,006328                  ,CARBOX WAX SENTRY POLYETHYLENE GLYCOL 600 NF CAS#25322-68-3,716188.0,0.009742,6977.1,ORORA     ,MEDICAL   ,False,SO,,Orora Business Service Center,13397 Marlay Ave Ste A,,CA,92337-6946     ,          ,0.0,,Landsberg-Fullfillment Solutions,Fontana,Need special certificate COA before shipped,PCI-01    ,"STRUKMYER, LLC"
2026-02-20 00:00:00,1900-01-02 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0000065009,5,LAND      ,006330                  ,MENTHOL CAS#2216-51-5   KOSHER,9524.0,0.091107,867.7,ORORA     ,MEDICAL   ,False,SO,,Orora Business Service Center,13397 Marlay Ave Ste A,,CA,92337-6946     ,          ,0.0,,Landsberg-Fullfillment Solutions,Fontana,Need special certificate COA before shipped,PCI-01    ,"STRUKMYER, LLC"
2026-02-20 00:00:00,1900-01-02 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0000065009,6,LAND      ,005713                  ,Polysorbate 20 CAS# 9005-64-5,112638.0,0.008159,919.01,ORORA     ,MEDICAL   ,False,SO,,Orora Business Service Center,13397 Marlay Ave Ste A,,CA,92337-6946     ,          ,0.0,,Landsberg-Fullfillment Solutions,Fontana,Need special certificate COA before shipped,PCI-01    ,"STRUKMYER, LLC"
2026-02-20 00:00:00,1900-01-02 00:00:00,2026-02-27 00:00:00,2026-02-27 00:00:00,0000065009,7,LAND      ,007573                  ,AUSTRALIAN TEA TREE OIL #50-6270-01,571.53,0.117212,66.99,ORORA     ,MEDICAL   ,False,SO,,Orora Business Service Center,13397 Marlay Ave Ste A,,CA,92337-6946     ,          ,0.0,,Landsberg-Fullfillment Solutions,Fontana,Need special certificate COA before shipped,PCI-01    ,"STRUKMYER, LLC"
2025-11-21 00:00:00,2026-02-02 00:00:00,2026-03-02 00:00:00,2026-02-27 00:00:00,0000064771,1,BILL      ,001673                  ,BI OVERLAY #1 - ITALY,400000.0,0.235,94000.0,LAVIPHARM ,MEDICAL   ,False,SO,,Lavipharm SA,"12, Agias Marinas Street,19002 PEANIA",,..,Greece         ,          ,0.0,,Lavipharm SA,ATTICA,,PCI-01    ,"STRUKMYER, LLC"
2025-10-16 00:00:00,1900-01-02 00:00:00,2026-03-11 00:00:00,2026-01-19 00:00:00,0000064687,1,          ,005662                  ,"MPM Regenecare Wound Gel 0.5 oz, MP00101",5000.0,0.98,4900.0,MPM       ,Filling OP,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2025-10-20 00:00:00,2025-12-29 00:00:00,2026-03-11 00:00:00,2026-02-09 00:00:00,0000064688,1,Ship      ,005005                  ,IMPLUS SKIN BLISTER PADS 4742300,15600.0,3.0,46800.0,IMPLUS    ,MEDICAL   ,False,SO,,Implus LLC,1957 T.W. Alexander Drive,,NC,27709          ,          ,0.0,,"Implus, LLC",Durham,contact FreightWise at shipping@freightwisellc.com with Sandra Tompkins on copy stompkins@4implus.com,,
Include PO#, pallet count,dimensions/weight,,,,,,,,,,,,,,,,,,,,,,,,,,,
shipping issues:shipping@freightwisellc.com,stompkins@4implus.com,"Hkibler@freightwisellc.com""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05 00:00:00,2026-03-22 00:00:00,2026-03-11 00:00:00,2026-03-11 00:00:00,0000064795,1,Athlone   ,004557                  ,PREVENA PEEL AND PLACE TEGADERM SHORT (13Cm)  # 416129 Rev E,40000.0,1.247,49880.0,KCI IRE   ,MEDICAL   ,False,SO,,KCII-IRE-IRM,IDA Business and Technology Park,,..,...            ,          ,0.0,Ship - BY OCEAN,KCI Manufacturing,"Athlone, Co. Westmeath N37XF22",,PCI-01    ,"STRUKMYER, LLC"
2025-09-12 00:00:00,2026-02-16 00:00:00,2026-03-12 00:00:00,2026-03-12 00:00:00,0000064560,1,IRELAND   ,007235                  ,HARMAC PRTD DRAPE ASSEMBLY P3113231 REV.A  (ROW),120000.0,0.5211,62532.0,HARM IRE  ,Drape&Mask,False,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0.0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,
"Must include Shippers letter of instruction""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 00:00:00,1900-01-02 00:00:00,2026-03-13 00:00:00,2026-02-12 00:00:00,0000064718,1,          ,005440                  ,MPM Regenecare HA Gel 0.5oz. MP00112,5000.0,1.54,7700.0,MPM       ,Filling OP,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2025-12-01 00:00:00,2026-01-05 00:00:00,2026-03-13 00:00:00,2026-03-13 00:00:00,0000064789,1,IRELAND   ,N-4001                  ,Large Filter Discs Samples,4000.0,1.675,6700.0,HARM IRE  ,MEDICAL   ,False,SO,,Harmac Medical Products,IDA Business Park,,..,...            ,          ,0.0,,Harmac Medical Products,"Castlerea, County Roscommon",use expeditors***Heat treated Pallets,,
"Must include Shippers letter of instruction""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-25 00:00:00,2026-03-16 00:00:00,2026-03-16 00:00:00,2026-03-16 00:00:00,0000064498,1,Laredo    ,004978                  ,EMED SOFT-SITE TEGADERM DRESSING 112X51MM  MS-0010201,180000.0,0.1507,27126.0,EMED      ,MEDICAL   ,False,SO,,EMED Technologies Corp,c/o EMED Technologies Corp,8101 San Gabriel,TX,78045          ,          ,0.0,,EILAN Trade Solutions,Laredo,Ship via FedEx Frt 3rd party  Account# 746608543 or fedex ground 1214-0520-2 Bill to: EMED Technologies Corp.,,
1264 HAWKS FLIGHT CT   STE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL DORADO HILLS, CA  95762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add labels for **DO NOT DOUBLE STACK**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please make sure to register pallet dimensions, weight, NMFC Number  056828-09 and Class 70 to avoid extra charges,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PCI-01    	STRUKMYER," LLC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20 00:00:00,2025-12-05 00:00:00,2026-03-16 00:00:00,2026-03-16 00:00:00,0000064769,1,255       ,004152                  ,"McKESSON 61-82044 DRESSING, HYDROGEL SHEET STR LF 4X4",1200.0,87.07,104484.0,MCKESSON  ,MEDICAL   ,False,SO,,McKesson Medical Surgical,SEATTLE  #255,6520 S 228TH ST,WA,98032,          ,0.0,,MCKESSON MEDICAL-SURGICAL,KENT,,PCI-01    ,"STRUKMYER, LLC"
2025-12-30 00:00:00,1900-01-02 00:00:00,2026-03-16 00:00:00,2026-03-16 00:00:00,0000064847,1,BILL      ,005859                  ,"MPM MP00990 DRY VEIL CONTACT LAYER 36""X36"" (48ea/CS)",10000.0,2.0,20000.0,MPM       ,MEDICAL   ,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2025-10-14 00:00:00,1900-01-02 00:00:00,2026-03-18 00:00:00,2026-01-30 00:00:00,0000064682,1,          ,003424                  ,"MPM Cool Magic Gel Sheet 6.0""x8.0"" OL MP00208",10000.0,6.3,63000.0,MPM       ,MEDICAL   ,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2026-01-08 00:00:00,2026-04-27 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,0000064882,1,ICS       ,007153                  ,URGO - VASHE 250 ml Flip Top 00313,146004.0,1.88,274487.52,URGO      ,Filling OP,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-08 00:00:00,2026-04-20 00:00:00,2026-03-18 00:00:00,2026-03-18 00:00:00,0000064883,1,ICS       ,007155                  ,URGO - VASHE 250 ml Instill 00316,3996.0,4.34,17342.64,URGO      ,Filling OP,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 00:00:00,2026-02-13 00:00:00,2026-03-20 00:00:00,1900-01-02 00:00:00,0000064717,2,ATLANTA   ,007486                  ,"CARDINAL HEALTH TELFA ADHESIVE DRESSING 3""x4"" 7643",504.0,259.272,130673.09,COVIDMA   ,MEDICAL   ,False,SO,,Patient Recovery,110 Kendall Park Lane,,GA,30336          ,          ,0.0,,Atlanta RC - US,Atlanta,**Effective 7/28/18 www.routingguides.com/cardinal%20health,,
For Small orders and LTL use fedex 3rd party 920710310, less than or equal to 150lbs," refer to LTL/TL routing guide *requires special cert*""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04 00:00:00,1900-01-02 00:00:00,2026-03-25 00:00:00,2026-02-27 00:00:00,0000064792,1,          ,003752                  ,MPM 4 x 5 THIN FILM DRESSING STERILE MP00470,400.0,149.15,59660.0,MPM       ,MEDICAL   ,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2025-12-10 00:00:00,2026-02-28 00:00:00,2026-03-25 00:00:00,2026-03-25 00:00:00,0000064822,1,MORENO    ,006039                  ,MEDLINE SURESITE 4 X 4.75 MSC2304,148.0,20.61,3050.28,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4.0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,"STRUKMYER, LLC"
2025-12-17 00:00:00,2026-03-24 00:00:00,2026-03-25 00:00:00,2026-03-25 00:00:00,0000064827,1,NORTHPT   ,006039                  ,MEDLINE SURESITE 4 X 4.75 MSC2304,4.0,20.61,82.44,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,4.0,,Medline - SPT Division,Waukegan,,PCI-01    ,"STRUKMYER, LLC"
2025-12-17 00:00:00,2026-03-08 00:00:00,2026-03-25 00:00:00,2026-03-25 00:00:00,0000064828,1,MORENO    ,006039                  ,MEDLINE SURESITE 4 X 4.75 MSC2304,320.0,20.61,6595.2,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4.0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,"STRUKMYER, LLC"
2025-12-29 00:00:00,2026-04-08 00:00:00,2026-03-25 00:00:00,2026-03-25 00:00:00,0000064839,1,LAREDO    ,006039                  ,MEDLINE SURESITE 4 X 4.75 MSC2304,84.0,20.61,1731.24,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",12001 General Milton Dr,,TX,78045          ,          ,4.0,,Medline Industries,Laredo,"This location will be inactive Effective 7/17/17. new location 12001 General Milton Dr. Laredo, TX . If customer request NDA -  use  Fedex Collect # 326382027",PCI-01    ,"STRUKMYER, LLC"
2025-12-29 00:00:00,2026-03-15 00:00:00,2026-03-25 00:00:00,2026-03-25 00:00:00,0000064843,1,MORENO    ,006039                  ,MEDLINE SURESITE 4 X 4.75 MSC2304,132.0,20.61,2720.52,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4.0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,"STRUKMYER, LLC"
2025-12-30 00:00:00,2026-04-06 00:00:00,2026-03-25 00:00:00,2026-03-25 00:00:00,0000064850,1,NORTHPT   ,006039                  ,MEDLINE SURESITE 4 X 4.75 MSC2304,4.0,20.61,82.44,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",1170 South Northpoint Blvd.,,IL,60085          ,          ,4.0,,Medline - SPT Division,Waukegan,,PCI-01    ,"STRUKMYER, LLC"
2026-01-20 00:00:00,2026-04-13 00:00:00,2026-03-25 00:00:00,2026-03-25 00:00:00,0000064921,1,MORENO    ,006039                  ,MEDLINE SURESITE 4 X 4.75 MSC2304,428.0,20.61,8821.08,MEDL      ,MEDICAL   ,False,SO,,"Medline Industries, Inc.",16415 Cosmos Street,,CA,92551          ,          ,4.0,,Medline - SPT Division,Moreno Valley,call for dock appointment 951-296-2639 x 4237 or email yduran@medline.com,PCI-01    ,"STRUKMYER, LLC"
2025-10-08 00:00:00,1900-01-02 00:00:00,2026-03-26 00:00:00,2025-12-15 00:00:00,0000064658,1,          ,005674                  ,MPM OraMagic Plus 8oz MP00224,2000.0,2.45,4900.0,MPM       ,Filling OP,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2025-09-17 00:00:00,1900-01-02 00:00:00,2026-03-27 00:00:00,2025-12-08 00:00:00,0000064578,1,          ,005671                  ,MPM OraMagic Rx 12oz MP00213,1800.0,3.56,6408.0,MPM       ,Filling OP,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2025-10-29 00:00:00,2026-02-13 00:00:00,2026-03-27 00:00:00,1900-01-02 00:00:00,0000064717,1,ATLANTA   ,007488                  ,"CARDINAL HEALTH TELFA NON-ADHERENT DRESSING 3""x4"" 2132",882.0,170.4,150292.8,COVIDMA   ,MEDICAL   ,False,SO,,Patient Recovery,110 Kendall Park Lane,,GA,30336          ,          ,0.0,,Atlanta RC - US,Atlanta,**Effective 7/28/18 www.routingguides.com/cardinal%20health,,
For Small orders and LTL use fedex 3rd party 920710310, less than or equal to 150lbs," refer to LTL/TL routing guide *requires special cert*""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29 00:00:00,2026-03-31 00:00:00,2026-03-30 00:00:00,2026-03-30 00:00:00,0000064938,1,          ,005668                  ,MPM Regenecare HA Gel 3oz. MP00107,10000.0,2.34,23400.0,MPM       ,Filling OP,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2026-02-09 00:00:00,1900-01-02 00:00:00,2026-03-30 00:00:00,2026-03-30 00:00:00,0000064976,1,          ,005660                  ,MPM Antiseptic Wound & Skin Cleanser 8 fl.oz. MP00032,5800.0,2.2,12760.0,MPM       ,Filling OP,False,SO,,"MPM Medical, Inc.","1801 Big Town Blvd, Suite 300",,TX,75149          ,          ,0.0,,"MPM Medical, Inc.",Mesquite,,PCI-01    ,"STRUKMYER, LLC"
2025-08-25 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,0000064501,1,Laredo    ,001917                  ,EMED  2.375 X 2.75 PRTD DRESS,360000.0,0.12,43200.0,EMED      ,MEDICAL   ,False,SO,,EMED Technologies Corp,c/o EMED Technologies Corp,8101 San Gabriel,TX,78045          ,          ,0.0,,EILAN Trade Solutions,Laredo,Ship via FedEx Frt 3rd party  Account# 746608543 or fedex ground 1214-0520-2 Bill to: EMED Technologies Corp.,,
1264 HAWKS FLIGHT CT   STE 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL DORADO HILLS, CA  95762,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Add labels for **DO NOT DOUBLE STACK**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Please make sure to register pallet dimensions, weight, NMFC Number  056828-09 and Class 70 to avoid extra charges,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PCI-01    	STRUKMYER," LLC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-07 00:00:00,2026-01-19 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,0000064731,1,HEBRON    ,007940                  ,Pause life vulva moisturizer 15mL with Xylitol,25000.0,3.01,75250.0,PAUSE     ,Filling OP,False,SO,,"The Pause Life Supplements, LLC",1200 Worldwide Boulevard,,KY,41048          ,          ,0.0,,"The Pause Life Supplements, LLC",Hebron,,PCI-01    ,"STRUKMYER, LLC"
2025-11-07 00:00:00,2026-01-19 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,0000064731,2,HEBRON    ,007941                  ,Pause life vulva moisturizer 50mL with Xylitol,25000.0,5.53,138250.0,PAUSE     ,Filling OP,False,SO,,"The Pause Life Supplements, LLC",1200 Worldwide Boulevard,,KY,41048          ,          ,0.0,,"The Pause Life Supplements, LLC",Hebron,,PCI-01    ,"STRUKMYER, LLC"
2025-11-25 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,0000064782,1,NJ        ,006319                  ,EUROFINS SEMI-OCCLUSIVE STRIP,85000.0,0.33,28050.0,EUROFINS  ,MEDICAL   ,False,SO,,"Eurofins CRL Cosmetics, Inc",371 Hoes Lane,Suite 100,NJ,08854          ,          ,0.0,,"Eurofins CRL Cosmetics, Inc",Piscataway Township,Ship UPS ground using acct# 49E-664,PCI-01    ,"STRUKMYER, LLC"
2025-11-25 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,0000064782,2,NJ        ,006320                  ,EUROFINS  OCCLUSIVE TEST STRIP,70000.0,0.6,42000.0,EUROFINS  ,MEDICAL   ,False,SO,,"Eurofins CRL Cosmetics, Inc",371 Hoes Lane,Suite 100,NJ,08854          ,          ,0.0,,"Eurofins CRL Cosmetics, Inc",Piscataway Township,Ship UPS ground using acct# 49E-664,PCI-01    ,"STRUKMYER, LLC"
2026-01-08 00:00:00,2026-05-04 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,0000064881,1,ICS       ,007152                  ,URGO - VASHE 118 ml Flip Top 00312,244992.0,1.71,418936.32,URGO      ,Filling OP,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09 00:00:00,2026-02-23 00:00:00,2026-03-31 00:00:00,2026-03-31 00:00:00,0000064885,1,DEL RIO   ,000104                  ,"K-C AVENT TAPE  0.5"" ON MASK #ROSU00588 Rev 3",150000.0,0.291,43650.0,KC        ,MEDICAL   ,False,SO,,"O&M Halyard, Inc",O&M Halyard-Del Rio Global Sales,14 Finegan Road,TX,78840          ,          ,0.0,,Halyard North Carolina,Del Rio,Use R & L - https://www.rlcarriers.com/freight/shipping/pickup-request,PCI-01    ,"STRUKMYER, LLC"
2026-02-05 00:00:00,2026-06-01 00:00:00,2026-03-31 00:00:00,2026-04-10 00:00:00,0000064967,1,ICS       ,007156                  ,URGO - VASHE 475 ml Instill 00317,24996.0,5.08,126979.68,URGO      ,Filling OP,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06 00:00:00,2025-07-18 00:00:00,2026-04-01 00:00:00,2026-02-20 00:00:00,0000064139,1,BILL      ,007751                  ,PERIOSCIENCES AO PROVANTAGE GEL 30 mL,35000.0,4.15,145250.0,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2025-05-06 00:00:00,2025-07-18 00:00:00,2026-04-01 00:00:00,2026-02-20 00:00:00,0000064139,2,BILL      ,007738                  ,PERIOSCIENCES AO PROVANTAGE GEL 15ml,20000.0,2.58,51600.0,PERIO     ,Filling OP,False,SO,,PerioSciences,9701 Green Park Industrial Drive,,MO,63123          ,          ,0.0,,PerioSciences,St. Louis,,PCI-01    ,"STRUKMYER, LLC"
2025-05-12 00:00:00,2026-01-12 00:00:00,2026-04-01 00:00:00,2026-01-12 00:00:00,0000064155,1,3440      ,005045                  ,FREUDENBERG 30cm X 47cm Nonwoven Sheets 122P0463,25000.0,1.63,40750.0,FREUD     ,MEDICAL   ,False,SO,,Freudenberg Performance Materials LP,3440 Industrial Drive,,NC,27704          ,          ,0.0,,Freudenberg Performance Materials LP,Durham,**DO NOT DOUBLE STACK LABEL - TAKE PHOTO**,,
SHIP VIA CH ROBINSON. CONTACT Dustin Seong 813-840-4526 OR dustin.seong@chrobinson.com. Freight is 3rd party bill to Freudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Receiving hours M-F 8am -4pm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PCI-01    	STRUKMYER," LLC""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16 00:00:00,2026-03-01 00:00:00,2026-04-01 00:00:00,2026-04-01 00:00:00,0000064191,1,          ,005341                  ,ISI EXTRA LARGE ALUMI-HAND 761,5245.0,11.6,60842.0,ISI       ,MEDICAL   ,False,SO,,Instrument Specialists Inc,32390 IH 10 West,,TX,78006          ,          ,0.0,,Instrument Specialists Inc,Boerne,,PCI-01    ,"STRUKMYER, LLC"
2025-10-29 00:00:00,2025-12-15 00:00:00,2026-04-01 00:00:00,2025-12-31 00:00:00,0000064719,1,ICS       ,N-4001                  ,Urgo Rework Item 603070 Lot # 49874,23160.0,0.7,16212.0,URGO      ,MEDICAL   ,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 00:00:00,2025-12-15 00:00:00,2026-04-01 00:00:00,2025-12-31 00:00:00,0000064719,2,ICS       ,N-4001                  ,Urgo Rework Item 603071 Lot # 49875,49960.0,0.7,34972.0,URGO      ,MEDICAL   ,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 00:00:00,2025-12-15 00:00:00,2026-04-01 00:00:00,2025-12-31 00:00:00,0000064719,3,ICS       ,N-4001                  ,Urgo Rework Item 603073 Lot # 47954,2760.0,0.7,1932.0,URGO      ,MEDICAL   ,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-29 00:00:00,2025-12-15 00:00:00,2026-04-01 00:00:00,2025-12-31 00:00:00,0000064719,4,ICS       ,N-4001                  ,Urgo Rework Item 603073 Lot # 50921,2250.0,0.7,1575.0,URGO      ,MEDICAL   ,False,SO,,URGO Medical,"167 International Blvd, Suite 550",,KY,40109          ,          ,0.0,,ICS (Urgo Medical),Brooks,ReceivingBrooks@icsconnect.com,,
"502-955-3671""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-18 00:00:00,2026-04-01 00:00:00,2026-04-01 00:00:00,2026-04-01 00:00:00,0000064833,1,G-Global  ,002977                  ,MEDLINE DRSG SURESITE 4.75 X 4 FRAME/LABL (MSC52281),45.0,340.0,15300.0,CENTURION ,MEDICAL   ,False,SO,,Centurion Medical Products Corp,C/O G-Global Logistics Inc,1776 Pan American St. Building B Suite 100,CA,92231          ,          ,26.0,,Centurion Medical,Calexico,,PCI-01    ,"STRUKMYER, LLC"
2025-09-22 00:00:00,1900-01-02 00:00:00,2026-04-03 00:00:00,2026-04-03 00:00:00,0000064597,1,BILL      ,007903                  ,"NAWA ""Spritz"" cleanser",15000.0,2.0,30000.0,NAWA      ,Filling OP,False,SO,,"NAWA, Inc","1688 Meridian Avenue, Suite 700", Florida,FL,33139          ,          ,0.0,,"NAWA, Inc",Miami Beach,,PCI-01    ,"STRUKMYER, LLC"
2026-01-21 00:00:00,2026-03-27 00:00:00,2026-04-03 00:00:00,1900-01-02 00:00:00,0000064925,1,GENEVA    ,004191                  ,"ARGENTUM 4 X 8 PRTD ISLAND DRESSING, NS, ID-48",25000.0,0.68,17000.0,ARGENTUM  ,MEDICAL   ,False,SO,,"Argentum Medical, LLC",2571 Kaneville Ct.,Attention: Lynn Uvodich,IL,60134          ,          ,0.0,,"Argentum Medical, LLC",Geneva,Contact Alexandra Carley to set up shipping 630-232-2510 x 146 or acarley@silverlon.com,,
****return all scrap along with product ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
********************************************,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Do not stack too high. Take photo before shipping***""",PCI-01    ,"STRUKMYER, LLC",,,,,,,,,,,,,,,,,,,,,,,,,,,
